TESEX,edtime,classdeg,classoth,exc,hw,reg,read,comp_games,working,caretaking,faminc,faminc_cat,race,race_num,GEREG,GESTFIPS,weekday,weekday_num,TUYEAR,TUMONTH,TESCHLVL,TUFINLWGT
2,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,3,45,Weekday,2,2015,12,1,16384681.118779
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,9.0,2.0,Hispanic,1,4,8,Weekday,2,2015,12,2,10425909.018715
1,165.0,105.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,0.0,14.0,4.0,White,2,4,6,Weekday,2,2015,12,2,38385322.976016
1,507.0,387.0,0.0,0.0,120.0,0.0,30.0,0.0,0.0,0.0,15.0,4.0,White,2,4,49,Weekday,2,2015,12,1,21744664.273215
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Hispanic,1,1,42,Weekend,1,2015,12,1,4964752.067905
1,660.0,285.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,4,41,Weekday,2,2015,12,2,24213381.304716
2,630.0,120.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Hispanic,1,3,12,Weekday,2,2015,12,2,21783487.667144
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,2.0,Black,3,3,37,Weekday,2,2015,12,1,14087503.224511
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,Hispanic,1,3,48,Weekend,1,2015,12,1,11127300.014646
2,280.0,120.0,55.0,0.0,105.0,0.0,30.0,0.0,0.0,52.0,12.0,3.0,White,2,4,32,Weekday,2,2015,12,1,16926931.808684
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Other,6,2,26,Weekend,1,2015,12,2,36575231.166722
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,10.0,2.0,Hispanic,1,4,6,Weekday,2,2015,12,2,13458018.994413
1,780.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Other,6,2,29,Weekend,1,2015,12,2,6503203.255709
2,585.0,165.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,4,6,Weekday,2,2015,12,2,8518144.105319
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,225.0,0.0,0.0,8.0,2.0,Hispanic,1,4,6,Weekend,1,2015,12,2,6173977.699566
1,518.0,458.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Hispanic,1,3,48,Weekday,2,2015,12,1,10762889.295852
2,180.0,0.0,0.0,0.0,180.0,0.0,0.0,90.0,0.0,0.0,8.0,2.0,Hispanic,1,4,6,Weekend,1,2015,12,2,10143528.946611
2,560.0,260.0,0.0,0.0,300.0,0.0,0.0,30.0,0.0,0.0,6.0,1.0,Black,3,1,36,Weekend,1,2015,12,2,6084402.002168
2,330.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,375.0,0.0,10.0,2.0,White,2,3,10,Weekend,1,2015,12,2,17524672.633068
2,330.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,White,2,1,36,Weekend,1,2015,12,2,4488333.275803
2,440.0,380.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,75.0,13.0,3.0,Hispanic,1,3,12,Weekday,2,2015,12,1,27806633.332331
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,2,19,Weekday,2,2015,12,2,44189848.227475
1,678.0,438.0,0.0,60.0,180.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,2,17,Weekday,2,2015,12,1,23576920.046229
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,10.0,2.0,White,2,2,39,Weekend,1,2015,12,2,7620009.648821
2,40.0,0.0,0.0,0.0,0.0,40.0,90.0,0.0,0.0,101.0,3.0,1.0,Black,3,3,12,Weekday,2,2015,12,2,6683632.556854
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Hispanic,1,3,12,Weekend,1,2016,1,1,5191609.866384
2,655.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,Hispanic,1,3,48,Weekend,1,2016,1,2,7951766.668451
1,150.0,0.0,0.0,0.0,150.0,0.0,231.0,0.0,0.0,0.0,12.0,3.0,White,2,4,41,Weekend,1,2016,1,1,9150706.474678
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,10.0,2.0,Black,3,3,21,Weekend,1,2016,1,1,6367972.839219
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,4,6,Weekend,1,2016,1,1,5709213.004208
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,14.0,4.0,Other,6,1,34,Weekend,1,2016,1,2,15072190.014138
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,1.0,White,2,3,48,Weekend,1,2016,1,2,6251276.472733
1,190.0,100.0,0.0,0.0,90.0,0.0,25.0,60.0,0.0,0.0,9.0,2.0,White,2,3,11,Weekday,2,2016,1,2,9482933.314781
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,60.0,7.0,1.0,Hispanic,1,2,18,Weekend,1,2016,1,2,4763420.387624
1,465.0,405.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Hispanic,1,3,12,Weekday,2,2016,1,1,25049983.742106
1,506.0,148.0,0.0,0.0,358.0,0.0,340.0,0.0,0.0,0.0,2.0,1.0,White,2,4,4,Weekday,2,2016,1,2,39125410.675246
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,35.0,16.0,5.0,White,2,1,42,Weekend,1,2016,1,2,12840238.792263
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,White,2,2,17,Weekend,1,2016,1,2,7087177.259915
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Black,3,3,13,Weekend,1,2016,1,1,5131362.746833
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,3,48,Weekend,1,2016,1,2,10996449.059329
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,15.0,5.0,1.0,White,2,4,6,Weekend,1,2016,1,2,2302215.454047
2,120.0,0.0,0.0,0.0,120.0,0.0,60.0,0.0,0.0,0.0,11.0,3.0,White,2,3,21,Weekend,1,2016,1,1,3594699.082266
2,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,210.0,182.0,16.0,5.0,White,2,3,24,Weekday,2,2016,1,2,6770014.613717
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Other,6,1,34,Weekend,1,2016,1,2,4512765.470134
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Hispanic,1,4,6,Weekday,2,2016,1,2,17203169.049484
2,545.0,435.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,55,Weekday,2,2016,1,1,15325522.908956
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,15.0,4.0,White,2,2,18,Weekend,1,2016,1,1,6973392.044648
1,398.0,353.0,0.0,0.0,45.0,0.0,0.0,0.0,339.0,33.0,11.0,3.0,White,2,3,12,Weekday,2,2016,1,1,19113134.222333
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,4,53,Weekend,1,2016,1,1,6336020.321813
1,383.0,323.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,3,48,Weekday,2,2016,1,1,21044792.153746
2,720.0,350.0,15.0,0.0,355.0,0.0,45.0,0.0,0.0,5.0,14.0,4.0,White,2,3,48,Weekday,2,2016,1,1,17825341.19022
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Hispanic,1,3,48,Weekend,1,2016,1,2,6328327.257679
2,410.0,410.0,0.0,0.0,0.0,0.0,30.0,45.0,0.0,0.0,10.0,2.0,White,2,3,47,Weekday,2,2016,1,1,10027285.818523
1,368.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,Black,3,3,24,Weekday,2,2016,1,1,13881787.294163
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,White,2,2,17,Weekend,1,2016,1,1,10067324.102725
2,417.0,305.0,0.0,0.0,112.0,0.0,0.0,120.0,0.0,5.0,11.0,3.0,White,2,1,34,Weekday,2,2016,1,1,7396598.589653
2,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,3,48,Weekday,2,2016,1,1,46176071.926603
2,635.0,395.0,0.0,30.0,210.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,2,55,Weekday,2,2016,1,1,12769413.884752
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,11.0,3.0,White,2,2,26,Weekday,2,2016,1,2,8278129.328139
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,16.0,5.0,White,2,4,6,Weekend,1,2016,1,2,4690559.235223
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,3,5,Weekend,1,2016,1,1,5512482.994368
1,455.0,320.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,White,2,2,17,Weekday,2,2016,1,2,7424114.038317
1,250.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,15.0,9.0,2.0,White,2,3,48,Weekday,2,2016,1,1,18825895.816868
2,473.0,343.0,50.0,0.0,80.0,0.0,0.0,0.0,0.0,5.0,16.0,5.0,White,2,2,38,Weekday,2,2016,1,1,14649043.990524
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Hispanic,1,4,6,Weekend,1,2016,1,1,8751077.380036
1,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,6.0,1.0,White,2,4,6,Weekday,2,2016,1,2,15688290.349315
2,190.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,Black,3,3,24,Weekend,1,2016,1,1,12630282.480328
2,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,539.0,1.0,13.0,3.0,Hispanic,1,4,4,Weekday,2,2016,1,2,8738669.284055
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,15.0,4.0,White,2,3,45,Weekend,1,2016,1,1,7322915.28025
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,2.0,Other,6,4,53,Weekend,1,2016,1,1,5331176.447184
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,7.0,1.0,White,2,4,6,Weekday,2,2016,1,2,28767759.025596
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,3,5,Weekend,1,2016,1,2,4607497.693363
2,210.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,512.0,35.0,16.0,5.0,Asian,5,2,39,Weekday,2,2016,1,1,7523751.222227
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,15.0,11.0,3.0,White,2,4,41,Weekend,1,2016,1,1,7789676.938703
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,White,2,1,9,Weekend,1,2016,1,2,4597311.615139
2,362.0,50.0,0.0,0.0,312.0,0.0,0.0,0.0,20.0,10.0,14.0,4.0,White,2,4,49,Weekday,2,2016,1,2,23882582.728629
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,3,1,Weekend,1,2016,1,2,9895757.926473
2,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,120.0,55.0,8.0,2.0,White,2,1,36,Weekend,1,2016,1,2,2631084.856568
2,548.0,428.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,White,2,3,37,Weekday,2,2016,1,1,11223619.286183
2,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,165.0,15.0,4.0,Hispanic,1,2,39,Weekend,1,2016,1,1,11953863.811698
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Black,3,3,51,Weekday,2,2016,1,2,12884635.061403
1,703.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,White,2,2,26,Weekday,2,2016,1,2,15883475.71329
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,9.0,2.0,Asian,5,1,36,Weekend,1,2016,1,1,9806011.994165
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,2,55,Weekend,1,2016,1,1,8809814.425861
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,White,2,3,5,Weekend,1,2016,1,1,7134877.363949
1,30.0,0.0,0.0,0.0,0.0,30.0,30.0,15.0,0.0,0.0,15.0,4.0,White,2,2,29,Weekend,1,2016,1,1,7272581.750618
2,385.0,185.0,0.0,0.0,200.0,0.0,74.0,0.0,0.0,1.0,16.0,5.0,White,2,2,18,Weekend,1,2016,1,2,27893206.483565
2,60.0,0.0,0.0,0.0,60.0,0.0,120.0,0.0,0.0,0.0,15.0,4.0,White,2,4,49,Weekend,1,2016,1,2,29540817.351932
2,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,2,17,Weekday,2,2016,1,2,8166353.960099
1,510.0,450.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,Hispanic,1,2,18,Weekday,2,2016,1,1,20449376.107739
1,650.0,310.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,White,2,2,29,Weekday,2,2016,1,1,15377477.958148
1,387.0,329.0,0.0,0.0,58.0,0.0,75.0,0.0,0.0,0.0,16.0,5.0,White,2,4,6,Weekday,2,2016,1,1,18000424.140607
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,29,Weekday,2,2016,1,1,14334811.00878
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,16.0,5.0,Other,6,2,31,Weekday,2,2016,1,2,10250760.905291
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,288.0,0.0,10.0,2.0,Black,3,3,47,Weekend,1,2016,1,1,4925619.793995
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Black,3,3,1,Weekend,1,2016,1,2,3243323.535874
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,3,54,Weekday,2,2016,1,1,16187853.61382
1,285.0,0.0,0.0,0.0,285.0,0.0,90.0,5.0,0.0,0.0,11.0,3.0,White,2,4,8,Weekend,1,2016,1,1,3821984.757482
2,300.0,60.0,0.0,0.0,240.0,0.0,0.0,0.0,235.0,0.0,9.0,2.0,Hispanic,1,2,20,Weekday,2,2016,1,2,9426316.54909
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11.0,3.0,White,2,3,37,Weekday,2,2016,1,1,8330524.939121
2,165.0,0.0,0.0,0.0,165.0,0.0,150.0,0.0,0.0,62.0,15.0,4.0,White,2,2,18,Weekend,1,2016,1,1,6533109.972071
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,20.0,0.0,0.0,16.0,5.0,White,2,4,53,Weekend,1,2016,1,1,6443622.315113
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,White,2,2,26,Weekend,1,2016,1,1,12277355.716727
2,251.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,White,2,3,1,Weekend,1,2016,1,1,7161351.322623
1,573.0,440.0,13.0,0.0,120.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0,Black,3,3,12,Weekday,2,2016,2,1,19229170.741487
2,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,11.0,3.0,White,2,1,34,Weekday,2,2016,2,2,24377874.264643
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,5.0,1.0,Hispanic,1,3,48,Weekend,1,2016,2,2,1535034.707747
2,400.0,280.0,0.0,0.0,120.0,0.0,90.0,0.0,0.0,0.0,15.0,4.0,Hispanic,1,4,6,Weekday,2,2016,2,2,17852744.892617
2,330.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,150.0,0.0,4.0,1.0,White,2,4,4,Weekday,2,2016,2,2,4969343.583436
2,330.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,90.0,7.0,1.0,White,2,4,8,Weekday,2,2016,2,2,7204572.821838
2,704.0,410.0,0.0,225.0,69.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,White,2,2,17,Weekday,2,2016,2,1,14764113.819097
2,669.0,391.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,White,2,3,22,Weekday,2,2016,2,1,9246985.032117
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,White,2,2,26,Weekend,1,2016,2,1,3849644.114851
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Asian,5,3,12,Weekend,1,2016,2,1,3529018.677064
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,88.0,145.0,0.0,14.0,4.0,Asian,5,1,25,Weekday,2,2016,2,1,10487269.363789
2,615.0,405.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,3,13,Weekday,2,2016,2,1,15597960.578292
1,300.0,240.0,0.0,0.0,60.0,0.0,0.0,0.0,445.0,0.0,15.0,4.0,Hispanic,1,3,48,Weekday,2,2016,2,2,4531737.115724
1,690.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,White,2,1,42,Weekday,2,2016,2,2,7647103.306268
1,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,3,51,Weekday,2,2016,2,1,11573696.812681
2,685.0,410.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,White,2,2,26,Weekday,2,2016,2,2,27665422.015026
1,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,310.0,14.0,4.0,White,2,4,8,Weekend,1,2016,2,2,3162869.480913
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,7.0,1.0,White,2,2,29,Weekend,1,2016,2,2,2456940.500517
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Hispanic,1,3,12,Weekday,2,2016,2,2,3578687.685908
2,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,80.0,14.0,4.0,White,2,3,1,Weekend,1,2016,2,2,2308348.128026
1,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,White,2,1,9,Weekend,1,2016,2,1,5509500.848809
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,15.0,4.0,White,2,2,20,Weekend,1,2016,2,1,4659253.12061
2,495.0,0.0,0.0,0.0,495.0,0.0,30.0,0.0,0.0,15.0,8.0,2.0,White,2,4,35,Weekend,1,2016,2,2,1412134.73639
1,615.0,270.0,0.0,0.0,345.0,0.0,15.0,0.0,0.0,0.0,16.0,5.0,Other,6,4,53,Weekday,2,2016,2,1,17600781.582518
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,7.0,1.0,Hispanic,1,3,12,Weekend,1,2016,2,2,7194892.837939
2,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Black,3,3,12,Weekday,2,2016,2,1,20373092.362604
1,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,560.0,50.0,13.0,3.0,Black,3,2,19,Weekday,2,2016,2,2,5918841.768736
1,545.0,395.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,Hispanic,1,4,6,Weekday,2,2016,2,1,36518096.611404
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,15.0,4.0,Hispanic,1,3,48,Weekend,1,2016,2,2,4992882.298309
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,3,13,Weekend,1,2016,2,2,14052306.597801
2,570.0,365.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,2,27,Weekday,2,2016,2,1,11667074.920837
1,120.0,0.0,0.0,0.0,120.0,0.0,30.0,0.0,0.0,0.0,6.0,1.0,Asian,5,4,6,Weekend,1,2016,2,2,15056576.149173
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,510.0,0.0,8.0,2.0,White,2,2,19,Weekday,2,2016,2,2,7422789.48727
1,742.0,527.0,0.0,190.0,25.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,4,6,Weekday,2,2016,2,1,17455027.776287
1,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Black,3,3,12,Weekend,1,2016,2,1,7220956.964683
1,570.0,0.0,0.0,0.0,570.0,0.0,0.0,60.0,0.0,0.0,13.0,3.0,Hispanic,1,4,6,Weekend,1,2016,2,2,11482574.18539
2,326.0,251.0,15.0,0.0,60.0,0.0,0.0,0.0,0.0,28.0,9.0,2.0,White,2,4,16,Weekday,2,2016,2,2,11407595.435332
1,557.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,0.0,207.0,1.0,1.0,White,2,3,45,Weekend,1,2016,2,2,2505063.820283
2,660.0,320.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Asian,5,3,37,Weekday,2,2016,2,1,11179955.55152
1,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Hispanic,1,2,55,Weekend,1,2016,2,2,1413069.442636
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,White,2,1,36,Weekend,1,2016,2,1,7062045.802039
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,180.0,30.0,15.0,16.0,5.0,White,2,2,18,Weekend,1,2016,2,1,4902537.690037
2,428.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,11.0,3.0,Hispanic,1,2,20,Weekday,2,2016,2,1,16167851.175267
1,484.0,124.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Asian,5,4,6,Weekday,2,2016,2,2,8004653.926126
2,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,14.0,4.0,White,2,2,55,Weekday,2,2016,2,1,14182233.870209
2,620.0,500.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,3,1,Weekday,2,2016,2,1,14394873.330908
1,390.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,White,2,4,56,Weekday,2,2016,2,1,20606198.312908
2,550.0,430.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,Asian,5,3,13,Weekday,2,2016,2,1,12503240.979678
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,16.0,5.0,White,2,4,53,Weekend,1,2016,2,1,8254152.405525
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Other,6,3,48,Weekend,1,2016,2,1,4740034.392219
1,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,2,18,Weekday,2,2016,2,1,14717114.714775
2,360.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,White,2,2,39,Weekend,1,2016,2,2,10687708.088895
1,560.0,350.0,0.0,0.0,210.0,0.0,120.0,0.0,0.0,0.0,1.0,1.0,White,2,3,24,Weekday,2,2016,2,2,21453444.774246
2,120.0,0.0,0.0,0.0,120.0,0.0,15.0,0.0,0.0,0.0,9.0,2.0,Hispanic,1,4,6,Weekday,2,2016,2,1,15644133.701581
2,410.0,260.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,75.0,12.0,3.0,White,2,1,25,Weekday,2,2016,2,2,9499035.245001
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,4.0,Black,3,3,24,Weekend,1,2016,2,1,7142468.422946
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Hispanic,1,4,6,Weekend,1,2016,2,2,7188783.701456
2,199.0,75.0,15.0,0.0,109.0,0.0,0.0,0.0,215.0,10.0,12.0,3.0,White,2,1,25,Weekday,2,2016,2,2,7857672.352879
2,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,15.0,13.0,3.0,White,2,4,30,Weekend,1,2016,2,1,5918038.049749
1,600.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,Hispanic,1,4,6,Weekday,2,2016,2,2,47797406.890647
2,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Asian,5,4,6,Weekend,1,2016,2,2,2642499.92093
1,75.0,75.0,0.0,0.0,0.0,0.0,0.0,30.0,195.0,0.0,15.0,4.0,White,2,3,1,Weekday,2,2016,2,2,55588552.998032
2,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,Black,3,3,12,Weekend,1,2016,2,2,4546276.638723
2,360.0,240.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Asian,5,4,6,Weekend,1,2016,2,2,5924129.436883
2,435.0,245.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Black,3,3,37,Weekday,2,2016,2,2,17272488.479586
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,15.0,4.0,White,2,3,48,Weekend,1,2016,2,2,3432952.48883
2,430.0,395.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,White,2,3,45,Weekday,2,2016,2,1,6743986.461168
2,600.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Other,6,3,12,Weekend,1,2016,2,2,17107101.24883
2,425.0,265.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,45,Weekday,2,2016,2,2,8185473.457465
